dataM1,dataM2,dataM3
-32.1393804843271,-38.3022221559488,6.38888888888889
-17.1010071662837,-46.9846310392953,6.44444444444444
-2.57237725884603e-13,-50,6.5
17.1010071662832,-46.9846310392955,6.55555555555556
32.139380484327,-38.3022221559489,6.61111111111111
43.301270189222,-25,6.66666666666667
49.2403876506104,-8.6824088833465,6.72222222222222
49.2403876506104,8.68240888334651,6.77777777777778
43.3012701892219,25,6.83333333333333
32.139380484327,38.3022221559489,6.88888888888889
17.1010071662835,46.9846310392954,6.94444444444444
8.57252759403147e-14,50,7
-17.1010071662833,46.9846310392955,7.05555555555556
-32.1393804843269,38.302222155949,7.11111111111111
-43.3012701892219,25.0000000000001,7.16666666666667
-49.2403876506104,8.68240888334668,7.22222222222222
-49.2403876506104,-8.68240888334633,7.27777777777778
-43.301270189222,-24.9999999999998,7.33333333333333
-32.1393804843271,-38.3022221559488,7.38888888888889
-17.1010071662837,-46.9846310392953,7.44444444444444
-2.69484193876077e-13,-50,7.5
17.1010071662832,-46.9846310392955,7.55555555555556
32.1393804843267,-38.3022221559491,7.61111111111111
43.3012701892219,-25,7.66666666666667
49.2403876506104,-8.68240888334651,7.72222222222222
49.2403876506104,8.6824088833465,7.77777777777778
43.301270189222,25,7.83333333333333
32.139380484327,38.3022221559489,7.88888888888889
17.1010071662835,46.9846310392954,7.94444444444444
9.79717439317883e-14,50,8
-17.1010071662833,46.9846310392955,8.05555555555556
-32.1393804843269,38.302222155949,8.11111111111111
-43.3012701892219,25.0000000000001,8.16666666666667
-49.2403876506104,8.68240888334669,8.22222222222222
-49.2403876506104,-8.68240888334632,8.27777777777778
-43.301270189222,-24.9999999999998,8.33333333333333
-32.1393804843271,-38.3022221559487,8.38888888888889
-17.1010071662837,-46.9846310392953,8.44444444444444
-2.8173066186755e-13,-50,8.5
17.1010071662832,-46.9846310392955,8.55555555555556
32.1393804843267,-38.3022221559491,8.61111111111111
43.3012701892219,-25,8.66666666666667
49.2403876506104,-8.68240888334653,8.72222222222222
49.2403876506104,8.68240888334649,8.77777777777778
43.301270189222,25,8.83333333333333
32.139380484327,38.3022221559489,8.88888888888889
17.1010071662835,46.9846310392954,8.94444444444444
1.10218211923262e-13,50,9
-17.1010071662833,46.9846310392955,9.05555555555556
-32.1393804843268,38.302222155949,9.11111111111111
-43.3012701892218,25.0000000000001,9.16666666666667
-49.2403876506104,8.68240888334671,9.22222222222222
-49.2403876506104,-8.68240888334631,9.27777777777778
-43.301270189222,-24.9999999999998,9.33333333333333
-32.1393804843272,-38.3022221559487,9.38888888888889
-17.1010071662837,-46.9846310392953,9.44444444444444
-2.93977129859024e-13,-50,9.5
17.1010071662831,-46.9846310392955,9.55555555555556
32.1393804843267,-38.3022221559491,9.61111111111111
43.3012701892219,-25,9.66666666666667
49.2403876506104,-8.68240888334654,9.72222222222222
49.2403876506104,8.68240888334648,9.77777777777778
43.301270189222,24.9999999999999,9.83333333333333
32.139380484327,38.3022221559489,9.88888888888889
17.1010071662835,46.9846310392954,9.94444444444444
1.22464679914735e-13,50,10
-17.1010071662833,46.9846310392955,10.0555555555556
-32.1393804843268,38.302222155949,10.1111111111111
-43.3012701892218,25.0000000000002,10.1666666666667
-49.2403876506104,8.68240888334672,10.2222222222222
-49.2403876506104,-8.68240888334665,10.2777777777778
-43.3012701892221,-24.9999999999998,10.3333333333333
-32.1393804843269,-38.302222155949,10.3888888888889
-17.101007166283,-46.9846310392956,10.4444444444444
4.9047770029553e-14,-50,10.5
17.1010071662831,-46.9846310392955,10.5555555555556
32.139380484327,-38.3022221559489,10.6111111111111
43.3012701892221,-24.9999999999997,10.6666666666667
49.2403876506104,-8.68240888334655,10.7222222222222
49.2403876506105,8.68240888334612,10.7777777777778
43.301270189222,24.9999999999999,10.8333333333333
32.1393804843268,38.3022221559491,10.8888888888889
17.1010071662835,46.9846310392954,10.9444444444444
4.89982515786259e-13,50,11
-17.1010071662833,46.9846310392955,11.0555555555556
-32.1393804843271,38.3022221559488,11.1111111111111
-43.3012701892218,25.0000000000002,11.1666666666667
-49.2403876506103,8.68240888334708,11.2222222222222
-49.2403876506104,-8.68240888334629,11.2777777777778
-43.3012701892219,-25.0000000000001,11.3333333333333
-32.1393804843272,-38.3022221559487,11.3888888888889
-17.1010071662834,-46.9846310392954,11.4444444444444
3.9207266991813e-13,-50,11.5
17.1010071662835,-46.9846310392954,11.5555555555556
32.1393804843267,-38.3022221559491,11.6111111111111
43.3012701892219,-25,11.6666666666667
49.2403876506105,-8.68240888334621,11.7222222222222
49.2403876506104,8.68240888334645,11.7777777777778
43.3012701892222,24.9999999999996,11.8333333333333
32.139380484327,38.3022221559488,11.8888888888889
17.1010071662832,46.9846310392955,11.9444444444444
1.46957615897682e-13,50,12
-17.1010071662829,46.9846310392956,12.0555555555556
-32.1393804843268,38.302222155949,12.1111111111111
-43.301270189222,24.9999999999999,12.1666666666667
-49.2403876506104,8.68240888334674,12.2222222222222
-49.2403876506105,-8.68240888334592,12.2777777777778
-43.3012701892221,-24.9999999999998,12.3333333333333
-32.1393804843269,-38.3022221559489,12.3888888888889
-17.1010071662837,-46.9846310392953,12.4444444444444
2.45548340466059e-14,-50,12.5
17.1010071662838,-46.9846310392953,12.5555555555556
32.1393804843269,-38.3022221559489,12.6111111111111
43.3012701892217,-25.0000000000003,12.6666666666667
49.2403876506104,-8.68240888334657,12.7222222222222
49.2403876506104,8.68240888334679,12.7777777777778
43.301270189222,24.9999999999999,12.8333333333333
32.1393804843273,38.3022221559486,12.8888888888889
17.1010071662836,46.9846310392954,12.9444444444444
-1.96067283990894e-13,50,13
-17.1010071662833,46.9846310392955,13.0555555555556
-32.1393804843265,38.3022221559493,13.1111111111111
-43.3012701892218,25.0000000000002,13.1666666666667
-49.2403876506104,8.6824088833464,13.2222222222222
-49.2403876506105,-8.68240888334626,13.2777777777778
-43.3012701892223,-24.9999999999994,13.3333333333333
-32.1393804843272,-38.3022221559487,13.3888888888889
-17.1010071662834,-46.9846310392954,13.4444444444444
-3.42963001824918e-13,-50,13.5
17.1010071662834,-46.9846310392954,13.5555555555556
32.1393804843272,-38.3022221559487,13.6111111111111
43.3012701892219,-25,13.6666666666667
49.2403876506103,-8.68240888334694,13.7222222222222
49.2403876506104,8.68240888334643,13.7777777777778
43.3012701892218,25.0000000000002,13.8333333333333
32.1393804843271,38.3022221559488,13.8888888888889
17.1010071662839,46.9846310392952,13.9444444444444
1.71450551880629e-13,50,14
-17.1010071662836,46.9846310392954,14.0555555555556
-32.1393804843268,38.302222155949,14.1111111111111
-43.3012701892216,25.0000000000005,14.1666666666667
-49.2403876506104,8.68240888334677,14.2222222222222
-49.2403876506104,-8.6824088833466,14.2777777777778
-43.3012701892221,-24.9999999999997,14.3333333333333
-32.1393804843275,-38.3022221559485,14.3888888888889
-17.1010071662831,-46.9846310392956,14.4444444444444
6.18980636588358e-17,-50,14.5
17.1010071662831,-46.9846310392956,14.5555555555556
32.1393804843269,-38.3022221559489,14.6111111111111
43.3012701892221,-24.9999999999997,14.6666666666667
49.2403876506104,-8.6824088833466,14.7222222222222
49.2403876506105,8.68240888334607,14.7777777777778
43.301270189222,24.9999999999999,14.8333333333333
32.1393804843268,38.302222155949,14.8888888888889
17.1010071662836,46.9846310392954,14.9444444444444
5.38968387752153e-13,50,15
-17.1010071662832,46.9846310392955,15.0555555555556
-32.1393804843271,38.3022221559488,15.1111111111111
-43.3012701892218,25.0000000000002,15.1666666666667
-49.2403876506104,8.68240888334643,15.2222222222222
-49.2403876506105,-8.68240888334624,15.2777777777778
-43.3012701892219,-25,15.3333333333333
-32.1393804843272,-38.3022221559487,15.3888888888889
-17.1010071662834,-46.9846310392954,15.4444444444444
-3.67455937807865e-13,-50,15.5
17.1010071662834,-46.9846310392954,15.5555555555556
32.1393804843267,-38.3022221559492,15.6111111111111
43.3012701892219,-25.0000000000001,15.6666666666667
49.2403876506105,-8.68240888334626,15.7222222222222
49.2403876506104,8.68240888334641,15.7777777777778
43.3012701892222,24.9999999999996,15.8333333333333
32.1393804843271,38.3022221559488,15.8888888888889
17.1010071662833,46.9846310392955,15.9444444444444
1.95943487863577e-13,50,16
-17.1010071662829,46.9846310392956,16.0555555555556
-32.1393804843268,38.3022221559491,16.1111111111111
-43.301270189222,24.9999999999999,16.1666666666667
-49.2403876506104,8.68240888334679,16.2222222222222
-49.2403876506104,-8.68240888334657,16.2777777777778
-43.3012701892221,-24.9999999999997,16.3333333333333
-32.1393804843269,-38.3022221559489,16.3888888888889
-17.1010071662838,-46.9846310392953,16.4444444444444
-2.44310379192882e-14,-50,16.5
17.1010071662831,-46.9846310392956,16.5555555555556
32.1393804843269,-38.3022221559489,16.6111111111111
43.3012701892217,-25.0000000000004,16.6666666666667
49.2403876506104,-8.68240888334662,16.7222222222222
49.2403876506104,8.68240888334674,16.7777777777778
43.301270189222,24.9999999999999,16.8333333333333
32.1393804843274,38.3022221559486,16.8888888888889
17.1010071662836,46.9846310392954,16.9444444444444
-1.47081412025e-13,50,17
-17.1010071662832,46.9846310392955,17.0555555555556
-32.1393804843265,38.3022221559493,17.1111111111111
-43.3012701892218,25.0000000000002,17.1666666666667
-49.2403876506104,8.68240888334645,17.2222222222222
-49.2403876506105,-8.68240888334621,17.2777777777778
-43.3012701892219,-25,17.3333333333333
-32.1393804843272,-38.3022221559487,17.3888888888889
-17.1010071662835,-46.9846310392954,17.4444444444444
-3.91948873790812e-13,-50,17.5
17.1010071662834,-46.9846310392954,17.5555555555556
32.1393804843266,-38.3022221559492,17.6111111111111
43.3012701892219,-25.0000000000001,17.6666666666667
49.2403876506103,-8.68240888334698,17.7222222222222
49.2403876506104,8.68240888334638,17.7777777777778
43.3012701892222,24.9999999999996,17.8333333333333
32.1393804843271,38.3022221559488,17.8888888888889
17.101007166284,46.9846310392952,17.9444444444444
2.20436423846524e-13,50,18
-17.1010071662835,46.9846310392954,18.0555555555556
-32.1393804843268,38.3022221559491,18.1111111111111
-43.301270189222,24.9999999999999,18.1666666666667
-49.2403876506104,8.68240888334681,18.2222222222222
-49.2403876506104,-8.68240888334655,18.2777777777778
-43.3012701892221,-24.9999999999997,18.3333333333333
-32.139380484327,-38.3022221559489,18.3888888888889
-17.1010071662838,-46.9846310392953,18.4444444444444
-4.89239739022353e-14,-50,18.5
17.101007166283,-46.9846310392956,18.5555555555556
32.1393804843269,-38.302222155949,18.6111111111111
43.3012701892217,-25.0000000000004,18.6666666666667
49.2403876506104,-8.68240888334665,18.7222222222222
49.2403876506105,8.68240888334602,18.7777777777778
43.301270189222,24.9999999999999,18.8333333333333
32.1393804843274,38.3022221559485,18.8888888888889
17.1010071662836,46.9846310392954,18.9444444444444
5.87954259718047e-13,50,19
-17.1010071662832,46.9846310392955,19.0555555555556
-32.139380484327,38.3022221559489,19.1111111111111
-43.3012701892218,25.0000000000003,19.1666666666667
-49.2403876506104,8.68240888334648,19.2222222222222
-49.2403876506105,-8.68240888334619,19.2777777777778
-43.3012701892219,-25,19.3333333333333
-32.1393804843272,-38.3022221559487,19.3888888888889
-17.1010071662835,-46.9846310392954,19.4444444444444
-4.16441809773759e-13,-50,19.5
17.1010071662834,-46.9846310392955,19.5555555555556
32.1393804843266,-38.3022221559492,19.6111111111111
43.3012701892219,-25.0000000000001,19.6666666666667
49.2403876506103,-8.68240888334701,19.7222222222222
49.2403876506104,8.68240888334636,19.7777777777778
43.3012701892222,24.9999999999995,19.8333333333333
32.1393804843271,38.3022221559488,19.8888888888889
17.101007166284,46.9846310392952,19.9444444444444
2.44929359829471e-13,50,20
0,90,0
30.7818128993102,84.5723358707318,0.0833333333333333
57.8508848717885,68.943999880708,0.166666666666667
77.9422863405995,45,0.25
88.6326977710987,15.6283359900237,0.333333333333333
88.6326977710987,-15.6283359900237,0.416666666666667
77.9422863405995,-45,0.5
57.8508848717886,-68.943999880708,0.583333333333333
30.7818128993102,-84.5723358707317,0.666666666666667
1.10218211923262e-14,-90,0.75
-30.7818128993102,-84.5723358707318,0.833333333333333
-57.8508848717885,-68.943999880708,0.916666666666667
-77.9422863405995,-45,1
-88.6326977710987,-15.6283359900237,1.08333333333333
-88.6326977710987,15.6283359900237,1.16666666666667
-77.9422863405995,45,1.25
-57.8508848717886,68.943999880708,1.33333333333333
-30.7818128993102,84.5723358707317,1.41666666666667
-2.20436423846524e-14,90,1.5
30.7818128993101,84.5723358707318,1.58333333333333
57.8508848717885,68.943999880708,1.66666666666667
77.9422863405995,45,1.75
88.6326977710987,15.6283359900237,1.83333333333333
88.6326977710987,-15.6283359900237,1.91666666666667
77.9422863405995,-44.9999999999999,2
57.8508848717886,-68.9439998807079,2.08333333333333
30.7818128993102,-84.5723358707318,2.16666666666667
3.30654635769785e-14,-90,2.25
-30.7818128993101,-84.5723358707318,2.33333333333333
-57.8508848717885,-68.9439998807081,2.41666666666667
-77.9422863405995,-45,2.5
-88.6326977710987,-15.6283359900238,2.58333333333333
-88.6326977710987,15.6283359900237,2.66666666666667
-77.9422863405995,44.9999999999999,2.75
-57.8508848717886,68.9439998807079,2.83333333333333
-30.7818128993102,84.5723358707317,2.91666666666667
-4.40872847693047e-14,90,3
30.7818128993101,84.5723358707318,3.08333333333333
57.8508848717885,68.9439998807081,3.16666666666667
77.9422863405995,45,3.25
88.6326977710987,15.6283359900238,3.33333333333333
88.6326977710987,-15.6283359900237,3.41666666666667
77.9422863405995,-44.9999999999999,3.5
57.8508848717887,-68.9439998807079,3.58333333333333
30.7818128993102,-84.5723358707317,3.66666666666667
5.51091059616309e-14,-90,3.75
-30.7818128993101,-84.5723358707318,3.83333333333333
-57.8508848717884,-68.9439998807081,3.91666666666667
-77.9422863405994,-45.0000000000001,4
-88.6326977710987,-15.6283359900239,4.08333333333333
-88.6326977710988,15.6283359900235,4.16666666666667
-77.9422863405995,45,4.25
-57.8508848717885,68.943999880708,4.33333333333333
-30.7818128993102,84.5723358707317,4.41666666666667
-6.61309271539571e-14,90,4.5
30.7818128993101,84.5723358707318,4.58333333333333
57.8508848717884,68.9439998807081,4.66666666666667
77.9422863405994,45.0000000000001,4.75
88.6326977710987,15.6283359900239,4.83333333333333
88.6326977710988,-15.6283359900235,4.91666666666667
77.9422863405995,-45,5
57.8508848717885,-68.943999880708,5.08333333333333
30.7818128993102,-84.5723358707317,5.16666666666667
7.71527483462832e-14,-90,5.25
-30.7818128993101,-84.5723358707318,5.33333333333333
-57.8508848717884,-68.9439998807081,5.41666666666667
-77.9422863405994,-45.0000000000002,5.5
-88.6326977710987,-15.628335990024,5.58333333333333
-88.6326977710988,15.6283359900235,5.66666666666667
-77.9422863405995,45,5.75
-57.8508848717886,68.943999880708,5.83333333333333
-30.7818128993102,84.5723358707317,5.91666666666667
-8.81745695386094e-14,90,6
30.7818128993101,84.5723358707318,6.08333333333333
57.8508848717884,68.9439998807081,6.16666666666667
77.9422863405994,45.0000000000002,6.25
88.6326977710987,15.628335990024,6.33333333333333
88.6326977710988,-15.6283359900235,6.41666666666667
77.9422863405995,-45,6.5
57.8508848717886,-68.943999880708,6.58333333333333
30.7818128993102,-84.5723358707317,6.66666666666667
9.91963907309356e-14,-90,6.75
-30.7818128993101,-84.5723358707318,6.83333333333333
-57.8508848717884,-68.9439998807081,6.91666666666667
-77.9422863405994,-45.0000000000002,7
-88.6326977710987,-15.628335990024,7.08333333333333
-88.6326977710988,15.6283359900235,7.16666666666667
-77.9422863405995,45,7.25
-57.8508848717886,68.943999880708,7.33333333333333
-30.7818128993103,84.5723358707317,7.41666666666667
-1.10218211923262e-13,90,7.5
30.7818128993101,84.5723358707318,7.58333333333333
57.8508848717884,68.9439998807081,7.66666666666667
77.9422863405994,45.0000000000002,7.75
88.6326977710987,15.628335990024,7.83333333333333
88.6326977710988,-15.6283359900234,7.91666666666667
77.9422863405996,-44.9999999999997,8
57.8508848717888,-68.9439998807078,8.08333333333333
30.7818128993106,-84.5723358707316,8.16666666666667
4.40984264207633e-13,-90,8.25
-30.7818128993097,-84.5723358707319,8.33333333333333
-57.8508848717886,-68.9439998807079,8.41666666666667
-77.9422863405995,-44.9999999999999,8.5
-88.6326977710987,-15.6283359900237,8.58333333333333
-88.6326977710987,15.6283359900237,8.66666666666667
-77.9422863405995,45,8.75
-57.8508848717886,68.943999880708,8.83333333333333
-30.7818128993103,84.5723358707317,8.91666666666667
-1.32261854307914e-13,90,9
30.78181289931,84.5723358707318,9.08333333333333
57.8508848717884,68.9439998807081,9.16666666666667
77.9422863405994,45.0000000000002,9.25
88.6326977710987,15.628335990024,9.33333333333333
88.6326977710988,-15.6283359900234,9.41666666666667
77.9422863405997,-44.9999999999997,9.5
57.8508848717888,-68.9439998807078,9.58333333333333
30.7818128993106,-84.5723358707316,9.66666666666667
4.63027906592285e-13,-90,9.75
-30.7818128993097,-84.5723358707319,9.83333333333333
-57.8508848717886,-68.9439998807079,9.91666666666667
-77.9422863405995,-44.9999999999999,10
-88.6326977710987,-15.6283359900237,10.0833333333333
-88.6326977710987,15.6283359900237,10.1666666666667
-77.9422863405995,45,10.25
-57.8508848717886,68.943999880708,10.3333333333333
-30.7818128993103,84.5723358707317,10.4166666666667
-1.54305496692566e-13,90,10.5
30.78181289931,84.5723358707318,10.5833333333333
57.8508848717884,68.9439998807082,10.6666666666667
77.9422863405993,45.0000000000002,10.75
88.6326977710987,15.628335990024,10.8333333333333
88.6326977710988,-15.6283359900234,10.9166666666667
77.9422863405997,-44.9999999999997,11
57.8508848717888,-68.9439998807078,11.0833333333333
30.7818128993106,-84.5723358707316,11.1666666666667
4.85071548976938e-13,-90,11.25
-30.7818128993097,-84.5723358707319,11.3333333333333
-57.8508848717881,-68.9439998807084,11.4166666666667
-77.9422863405995,-45,11.5
-88.6326977710987,-15.6283359900237,11.5833333333333
-88.6326977710987,15.6283359900237,11.6666666666667
-77.9422863405995,44.9999999999999,11.75
-57.8508848717886,68.9439998807079,11.8333333333333
-30.7818128993103,84.5723358707317,11.9166666666667
-1.76349139077219e-13,90,12
30.78181289931,84.5723358707318,12.0833333333333
57.8508848717884,68.9439998807082,12.1666666666667
77.9422863405993,45.0000000000002,12.25
88.6326977710987,15.6283359900241,12.3333333333333
88.6326977710988,-15.6283359900234,12.4166666666667
77.9422863405997,-44.9999999999997,12.5
57.8508848717889,-68.9439998807077,12.5833333333333
30.7818128993106,-84.5723358707316,12.6666666666667
5.0711519136159e-13,-90,12.75
-30.7818128993097,-84.5723358707319,12.8333333333333
-57.8508848717881,-68.9439998807084,12.9166666666667
-77.9422863405995,-45,13
-88.6326977710987,-15.6283359900237,13.0833333333333
-88.6326977710987,15.6283359900237,13.1666666666667
-77.9422863405995,44.9999999999999,13.25
-57.8508848717886,68.9439998807079,13.3333333333333
-30.7818128993103,84.5723358707317,13.4166666666667
-1.98392781461871e-13,90,13.5
30.78181289931,84.5723358707318,13.5833333333333
57.8508848717883,68.9439998807082,13.6666666666667
77.9422863405993,45.0000000000003,13.75
88.6326977710987,15.6283359900241,13.8333333333333
88.6326977710988,-15.6283359900234,13.9166666666667
77.9422863405997,-44.9999999999996,14
57.8508848717889,-68.9439998807077,14.0833333333333
30.7818128993106,-84.5723358707316,14.1666666666667
5.29158833746242e-13,-90,14.25
-30.7818128993097,-84.5723358707319,14.3333333333333
-57.8508848717881,-68.9439998807084,14.4166666666667
-77.9422863405995,-45,14.5
-88.6326977710987,-15.6283359900238,14.5833333333333
-88.6326977710987,15.6283359900237,14.6666666666667
-77.9422863405995,44.9999999999999,14.75
-57.8508848717887,68.9439998807079,14.8333333333333
-30.7818128993104,84.5723358707317,14.9166666666667
-2.20436423846524e-13,90,15
30.7818128993099,84.5723358707318,15.0833333333333
57.8508848717883,68.9439998807082,15.1666666666667
77.9422863405993,45.0000000000003,15.25
88.6326977710987,15.6283359900241,15.3333333333333
88.6326977710987,-15.628335990024,15.4166666666667
77.9422863405997,-44.9999999999996,15.5
57.8508848717884,-68.9439998807081,15.5833333333333
30.7818128993095,-84.572335870732,15.6666666666667
-8.82859860531953e-14,-90,15.75
-30.7818128993096,-84.572335870732,15.8333333333333
-57.8508848717886,-68.943999880708,15.9166666666667
-77.9422863405998,-44.9999999999995,16
-88.6326977710987,-15.6283359900238,16.0833333333333
-88.6326977710988,15.628335990023,16.1666666666667
-77.9422863405995,44.9999999999999,16.25
-57.8508848717882,68.9439998807083,16.3333333333333
-30.7818128993104,84.5723358707317,16.4166666666667
-8.81968528415266e-13,90,16.5
30.7818128993099,84.5723358707318,16.5833333333333
57.8508848717888,68.9439998807078,16.6666666666667
77.9422863405993,45.0000000000003,16.75
88.6326977710985,15.6283359900247,16.8333333333333
88.6326977710988,-15.6283359900233,16.9166666666667
77.9422863405994,-45.0000000000001,17
57.8508848717889,-68.9439998807077,17.0833333333333
30.7818128993101,-84.5723358707318,17.1666666666667
-7.05730805852633e-13,-90,17.25
-30.7818128993102,-84.5723358707317,17.3333333333333
-57.850884871788,-68.9439998807084,17.4166666666667
-77.9422863405995,-45,17.5
-88.6326977710988,-15.6283359900232,17.5833333333333
-88.6326977710987,15.6283359900236,17.6666666666667
-77.9422863405999,44.9999999999993,17.75
-57.8508848717887,68.9439998807079,17.8333333333333
-30.7818128993098,84.5723358707319,17.9166666666667
-2.64523708615828e-13,90,18
30.7818128993093,84.5723358707321,18.0833333333333
57.8508848717883,68.9439998807082,18.1666666666667
77.9422863405996,44.9999999999998,18.25
88.6326977710986,15.6283359900241,18.3333333333333
88.6326977710989,-15.6283359900227,18.4166666666667
77.9422863405997,-44.9999999999996,18.5
57.8508848717885,-68.9439998807081,18.5833333333333
30.7818128993107,-84.5723358707316,18.6666666666667
-4.41987012838906e-14,-90,18.75
-30.7818128993108,-84.5723358707315,18.8333333333333
-57.8508848717885,-68.943999880708,18.9166666666667
-77.9422863405991,-45.0000000000006,19
-88.6326977710987,-15.6283359900238,19.0833333333333
-88.6326977710986,15.6283359900242,19.1666666666667
-77.9422863405996,44.9999999999999,19.25
-57.8508848717892,68.9439998807075,19.3333333333333
-30.7818128993104,84.5723358707317,19.4166666666667
3.5292111118361e-13,90,19.5
30.7818128993099,84.5723358707319,19.5833333333333
57.8508848717878,68.9439998807087,19.6666666666667
77.9422863405993,45.0000000000003,19.75
88.6326977710988,15.6283359900235,19.8333333333333
88.6326977710988,-15.6283359900233,19.9166666666667
77.9422863406,-44.999999999999,20
57.8508848717889,-68.9439998807077,20.0833333333333
30.7818128993101,-84.5723358707318,20.1666666666667
6.17333403284852e-13,-90,20.25
-30.7818128993102,-84.5723358707318,20.3333333333333
-57.850884871789,-68.9439998807076,20.4166666666667
-77.9422863405994,-45.0000000000001,20.5
-88.6326977710986,-15.6283359900245,20.5833333333333
-88.6326977710987,15.6283359900236,20.6666666666667
-77.9422863405993,45.0000000000004,20.75
-57.8508848717887,68.9439998807079,20.8333333333333
-30.781812899311,84.5723358707314,20.9166666666667
-3.08610993385133e-13,90,21
30.7818128993105,84.5723358707317,21.0833333333333
57.8508848717882,68.9439998807083,21.1666666666667
77.9422863405989,45.0000000000009,21.25
88.6326977710986,15.6283359900242,21.3333333333333
88.6326977710987,-15.6283359900239,21.4166666666667
77.9422863405998,-44.9999999999995,21.5
57.8508848717895,-68.9439998807073,21.5833333333333
30.7818128993095,-84.572335870732,21.6666666666667
-1.11416514585904e-16,-90,21.75
-30.7818128993095,-84.572335870732,21.8333333333333
-57.8508848717885,-68.9439998807081,21.9166666666667
-77.9422863405998,-44.9999999999995,22
-88.6326977710987,-15.6283359900239,22.0833333333333
-88.6326977710989,15.6283359900229,22.1666666666667
-77.9422863405996,44.9999999999998,22.25
-57.8508848717882,68.9439998807083,22.3333333333333
-30.7818128993105,84.5723358707317,22.4166666666667
-9.70143097953876e-13,90,22.5
30.7818128993098,84.5723358707319,22.5833333333333
57.8508848717887,68.9439998807079,22.6666666666667
77.9422863405993,45.0000000000004,22.75
88.6326977710987,15.6283359900236,22.8333333333333
88.6326977710988,-15.6283359900232,22.9166666666667
77.9422863405994,-45.0000000000001,23
57.850884871789,-68.9439998807076,23.0833333333333
30.7818128993102,-84.5723358707318,23.1666666666667
6.61420688054157e-13,-90,23.25
-30.7818128993101,-84.5723358707318,23.3333333333333
-57.850884871788,-68.9439998807085,23.4166666666667
-77.9422863405994,-45.0000000000001,23.5
-88.6326977710988,-15.6283359900233,23.5833333333333
-88.6326977710988,15.6283359900235,23.6666666666667
-77.9422863405999,44.9999999999992,23.75
-57.8508848717888,68.9439998807078,23.8333333333333
-30.7818128993099,84.5723358707319,23.9166666666667
-3.52698278154438e-13,90,24
30.7818128993092,84.5723358707321,24.0833333333333
57.8508848717882,68.9439998807083,24.1666666666667
77.9422863405996,44.9999999999998,24.25
88.6326977710986,15.6283359900242,24.3333333333333
88.6326977710987,-15.6283359900238,24.4166666666667
77.9422863405998,-44.9999999999995,24.5
57.8508848717885,-68.943999880708,24.5833333333333
30.7818128993108,-84.5723358707315,24.6666666666667
4.39758682547188e-14,-90,24.75
-30.7818128993095,-84.572335870732,24.8333333333333
-57.8508848717885,-68.9439998807081,24.9166666666667
-77.9422863405991,-45.0000000000007,25
-88.6326977710987,-15.6283359900239,25.0833333333333
-88.6326977710986,15.6283359900241,25.1666666666667
-77.9422863405996,44.9999999999998,25.25
-57.8508848717893,68.9439998807074,25.3333333333333
-30.7818128993105,84.5723358707316,25.4166666666667
2.64746541645e-13,90,25.5
30.7818128993098,84.5723358707319,25.5833333333333
57.8508848717877,68.9439998807087,25.6666666666667
77.9422863405992,45.0000000000004,25.75
88.6326977710987,15.6283359900236,25.8333333333333
88.6326977710988,-15.6283359900232,25.9166666666667
77.9422863405995,-45,26
57.850884871789,-68.9439998807076,26.0833333333333
30.7818128993102,-84.5723358707317,26.1666666666667
7.05507972823461e-13,-90,26.25
-30.7818128993101,-84.5723358707318,26.3333333333333
-57.8508848717879,-68.9439998807085,26.4166666666667
-77.9422863405994,-45.0000000000001,26.5
-88.6326977710986,-15.6283359900246,26.5833333333333
-88.6326977710988,15.6283359900235,26.6666666666667
-77.9422863405999,44.9999999999992,26.75
-57.8508848717888,68.9439998807078,26.8333333333333
-30.7818128993111,84.5723358707314,26.9166666666667
-3.96785562923742e-13,90,27
30.7818128993104,84.5723358707317,27.0833333333333
57.8508848717882,68.9439998807083,27.1666666666667
77.9422863405995,44.9999999999999,27.25
88.6326977710986,15.6283359900243,27.3333333333333
88.6326977710987,-15.6283359900238,27.4166666666667
77.9422863405998,-44.9999999999995,27.5
57.8508848717886,-68.943999880708,27.5833333333333
30.7818128993108,-84.5723358707315,27.6666666666667
8.80631530240235e-14,-90,27.75
-30.7818128993095,-84.572335870732,27.8333333333333
-57.8508848717884,-68.9439998807081,27.9166666666667
-77.9422863405991,-45.0000000000007,28
-88.6326977710987,-15.628335990024,28.0833333333333
-88.6326977710989,15.6283359900228,28.1666666666667
-77.9422863405996,44.9999999999997,28.25
-57.8508848717893,68.9439998807074,28.3333333333333
-30.7818128993105,84.5723358707316,28.4166666666667
-1.05831766749248e-12,90,28.5
30.7818128993098,84.5723358707319,28.5833333333333
57.8508848717887,68.9439998807079,28.6666666666667
77.9422863405992,45.0000000000005,28.75
88.6326977710987,15.6283359900237,28.8333333333333
88.6326977710988,-15.6283359900231,28.9166666666667
77.9422863405995,-45,29
57.850884871789,-68.9439998807076,29.0833333333333
30.7818128993103,-84.5723358707317,29.1666666666667
7.49595257592766e-13,-90,29.25
-30.7818128993101,-84.5723358707318,29.3333333333333
-57.8508848717879,-68.9439998807085,29.4166666666667
-77.9422863405994,-45.0000000000002,29.5
-88.6326977710986,-15.6283359900246,29.5833333333333
-88.6326977710988,15.6283359900234,29.6666666666667
-77.9422863406,44.9999999999992,29.75
-57.8508848717888,68.9439998807078,29.8333333333333
-30.7818128993112,84.5723358707314,29.9166666666667
